1.482716451201426685e+08 1.175963604603634417e-14 2.756390334240097495e-01 3.138244508894883911e+05
1.484284019030892253e+08 1.171897795179610429e-14 2.755887677193017971e-01 3.148558129534776672e+05
1.485851586860358119e+08 1.167890236971728101e-14 2.755386739238467886e-01 3.158787975144723896e+05
1.487419154689823687e+08 1.163939444603622794e-14 2.754887496024996940e-01 3.168935660545351566e+05
1.488986722519289255e+08 1.160043986673796751e-14 2.754389923815213082e-01 3.179002751820576377e+05
1.490554290348754823e+08 1.156202483223153130e-14 2.753893999463719044e-01 3.188990768308372935e+05
1.492121858178220391e+08 1.152413603347568749e-14 2.753399700396063077e-01 3.198901184489394072e+05
1.493689426007686257e+08 1.148676062945724437e-14 2.752907004588662221e-01 3.208735431779758655e+05
1.495256993837151825e+08 1.144988622593144303e-14 2.752415890549637090e-01 3.218494900233924855e+05
1.496824561666617393e+08 1.141350085534132002e-14 2.751926337300504288e-01 3.228180940163006890e+05
1.498392129496082962e+08 1.137759295783929954e-14 2.751438324358688736e-01 3.237794863673534128e+05
1.499959697325548828e+08 1.134215136333973382e-14 2.750951831720799823e-01 3.247337946131334174e+05
1.501527265155014396e+08 1.130716527453622192e-14 2.750466839846641975e-01 3.256811427554996917e+05
1.503094832984479964e+08 1.127262425082270281e-14 2.749983329643910790e-01 3.266216513942954480e+05
1.504662400813945532e+08 1.123851819306181350e-14 2.749501282453543083e-01 3.275554378537938464e+05
1.506229968643411398e+08 1.120483732914801656e-14 2.749020680035689779e-01 3.284826163032335462e+05
1.507797536472876966e+08 1.117157220031641902e-14 2.748541504556272219e-01 3.294032978717824444e+05
1.509365104302342534e+08 1.113871364815191351e-14 2.748063738574095805e-01 3.303175907582384534e+05
1.510932672131808102e+08 1.110625280225649132e-14 2.747587365028497652e-01 3.312256003357553855e+05
1.512500239961273968e+08 1.107418106853566297e-14 2.747112367227490526e-01 3.321274292518579750e+05
1.514067807790739536e+08 1.104249011806715596e-14 2.746638728836387489e-01 3.330231775240062270e+05
1.515635375620205104e+08 1.101117187651765939e-14 2.746166433866878975e-01 3.339129426309515256e+05
1.517202943449670672e+08 1.098021851407589071e-14 2.745695466666547846e-01 3.347968196001045289e+05
1.518770511279136539e+08 1.094962243587252688e-14 2.745225811908783564e-01 3.356749010911152582e+05
1.520338079108602107e+08 1.091937627285920528e-14 2.744757454583099388e-01 3.365472774758671876e+05
1.521905646938067675e+08 1.088947287312028892e-14 2.744290379985815376e-01 3.374140369150780025e+05
1.523473214767533243e+08 1.085990529359331689e-14 2.743824573711101666e-01 3.382752654316787957e+05
1.525040782596998811e+08 1.083066679217583883e-14 2.743360021642350932e-01 3.391310469811207149e+05
1.526608350426464677e+08 1.080175082019729480e-14 2.742896709943887790e-01 3.399814635187689564e+05
1.528175918255930245e+08 1.077315101523549170e-14 2.742434625052974084e-01 3.408265950645431876e+05
1.529743486085395813e+08 1.074486119425944401e-14 2.741973753672115044e-01 3.416665197649294860e+05
1.531311053914861381e+08 1.071687534708127772e-14 2.741514082761641879e-01 3.425013139524862636e+05
1.532878621744327247e+08 1.068918763010071159e-14 2.741055599532570830e-01 3.433310522029673448e+05
1.534446189573792815e+08 1.066179236032631035e-14 2.740598291439706458e-01 3.441558073901889147e+05
1.536013757403258383e+08 1.063468400965926134e-14 2.740142146175001403e-01 3.449756507387422025e+05
1.537581325232723951e+08 1.060785719942628284e-14 2.739687151661144848e-01 3.457906518746455549e+05
1.539148893062189817e+08 1.058130669514882627e-14 2.739233296045374688e-01 3.466008788740340387e+05
1.540716460891655385e+08 1.055502740153627065e-14 2.738780567693510637e-01 3.474063983099875622e+05
1.542284028721120954e+08 1.052901435769174673e-14 2.738328955184186064e-01 3.482072752975820331e+05
1.543851596550586522e+08 1.050326273252025174e-14 2.737878447303278562e-01 3.490035735372361378e+05
1.545419164380052090e+08 1.047776782032902230e-14 2.737429033038533133e-01 3.497953553564294125e+05
1.546986732209517956e+08 1.045252503661033448e-14 2.736980701574363017e-01 3.505826817498758901e+05
1.548554300038983524e+08 1.042752991399774913e-14 2.736533442286820939e-01 3.513656124182238709e+05
1.550121867868449092e+08 1.040277809838778302e-14 2.736087244738745206e-01 3.521442058053342625e+05
1.551689435697914958e+08 1.037826534521892130e-14 2.735642098675056810e-01 3.529185191342026228e+05
1.553257003527380526e+08 1.035398751590019807e-14 2.735197994018214729e-01 3.536886084415917285e+05
1.554824571356846094e+08 1.032994057438234151e-14 2.734754920863818328e-01 3.544545286114299670e+05
1.556392139186311662e+08 1.030612058386473076e-14 2.734312869476346330e-01 3.552163334070252022e+05
1.557959707015777230e+08 1.028252370363217417e-14 2.733871830285038440e-01 3.559740755021370715e+05
1.559527274845243096e+08 1.025914618601506220e-14 2.733431793879900762e-01 3.567278065109660383e+05
1.561094842674708664e+08 1.023598437346714261e-14 2.732992751007842225e-01 3.574775770171102486e+05
1.562662410504174232e+08 1.021303469575583304e-14 2.732554692568928134e-01 3.582234366015210981e+05
1.564229978333639801e+08 1.019029366725997319e-14 2.732117609612747522e-01 3.589654338694986072e+05
1.565797546163105667e+08 1.016775788437000598e-14 2.731681493334900401e-01 3.597036164767730515e+05
1.567365113992571235e+08 1.014542402298588897e-14 2.731246335073582165e-01 3.604380311547124293e+05
1.568932681822036803e+08 1.012328883610858690e-14 2.730812126306278453e-01 3.611687237346852780e+05
1.570500249651502371e+08 1.010134915152107460e-14 2.730378858646556051e-01 3.618957391716105631e+05
1.572067817480968237e+08 1.007960186955483514e-14 2.729946523840952044e-01 3.626191215667304932e+05
1.573635385310433805e+08 1.005804396093792931e-14 2.729515113765951240e-01 3.633389141896426445e+05
1.575202953139899373e+08 1.003667246472138636e-14 2.729084620425058505e-01 3.640551594996140921e+05
1.576770520969364941e+08 1.001548448628047663e-14 2.728655035945951601e-01 3.647678991662046174e+05
1.578338088798830509e+08 9.994477195387712080e-15 2.728226352577717284e-01 3.654771740892266389e+05
1.579905656628296375e+08 9.973647824354384660e-15 2.727798562688173445e-01 3.661830244180733571e+05
1.581473224457761943e+08 9.952993666237763160e-15 2.727371658761255646e-01 3.668854895704359515e+05
1.583040792287227511e+08 9.932512073111514099e-15 2.726945633394493584e-01 3.675846082504270598e+05
1.584608360116693377e+08 9.912200454396366335e-15 2.726520479296545285e-01 3.682804184661403997e+05
1.586175927946158946e+08 9.892056275248657569e-15 2.726096189284807347e-01 3.689729575466674287e+05
1.587743495775624514e+08 9.872077055004426111e-15 2.725672756283091802e-01 3.696622621585878078e+05
1.589311063605090082e+08 9.852260365676738143e-15 2.725250173319365699e-01 3.703483683219556115e+05
1.590878631434555650e+08 9.832603830504186810e-15 2.724828433523555082e-01 3.710313114257971756e+05
1.592446199264021516e+08 9.813105122548351171e-15 2.724407530125403376e-01 3.717111262431421201e+05
1.594013767093487084e+08 9.793761963338356459e-15 2.723987456452396927e-01 3.723878469456040184e+05
1.595581334922952652e+08 9.774572121560713382e-15 2.723568205927740515e-01 3.730615071175228222e+05
1.597148902752418220e+08 9.755533411792546344e-15 2.723149772068387819e-01 3.737321397696895874e+05
1.598716470581884086e+08 9.736643693276541373e-15 2.722732148483125170e-01 3.743997773526670644e+05
1.600284038411349654e+08 9.717900868736039174e-15 2.722315328870708595e-01 3.750644517697192496e+05
1.601851606240815222e+08 9.699302883228694017e-15 2.721899307018044722e-01 3.757261943893633434e+05
1.603419174070280790e+08 9.680847723037150709e-15 2.721484076798424412e-01 3.763850360575613449e+05
1.604986741899746656e+08 9.662533414595378081e-15 2.721069632169799690e-01 3.770410071095604217e+05
1.606554309729212224e+08 9.644358023449384192e-15 2.720655967173105649e-01 3.776941373813921819e+05
1.608121877558677793e+08 9.626319653250898021e-15 2.720243075930626753e-01 3.783444562210461590e+05
1.609689445388143361e+08 9.608416444782730246e-15 2.719830952644402000e-01 3.789919924993313034e+05
1.611257013217608929e+08 9.590646575014785992e-15 2.719419591594675056e-01 3.796367746204304276e+05
1.612824581047074795e+08 9.573008256189558901e-15 2.719008987138378242e-01 3.802788305321568623e+05
1.614392148876540363e+08 9.555499734935972116e-15 2.718599133707661486e-01 3.809181877359292703e+05
1.615959716706005931e+08 9.538119291410446019e-15 2.718190025808449040e-01 3.815548732964732917e+05
1.617527284535471499e+08 9.520865238464310769e-15 2.717781658019041702e-01 3.821889138512567733e+05
1.619094852364937365e+08 9.503735920836700617e-15 2.717374024988744030e-01 3.828203356196634704e+05
1.620662420194402933e+08 9.486729714371855585e-15 2.716967121436535959e-01 3.834491644119201810e+05
1.622229988023868501e+08 9.469845025259909109e-15 2.716560942149764957e-01 3.840754256377858692e+05
1.623797555853334069e+08 9.453080289300426429e-15 2.716155481982879261e-01 3.846991443150084815e+05
1.625365123682799935e+08 9.436433971188001112e-15 2.715750735856188314e-01 3.853203450775513193e+05
1.626932691512265503e+08 9.419904563818952020e-15 2.715346698754652066e-01 3.859390521836029366e+05
1.628500259341731071e+08 9.403490587618406027e-15 2.714943365726700253e-01 3.865552895233782474e+05
1.630067827171196640e+08 9.387190589886994973e-15 2.714540731883078872e-01 3.871690806267183507e+05
1.631635395000662208e+08 9.371003144166756645e-15 2.714138792395726085e-01 3.877804486704856972e+05
1.633202962830128074e+08 9.354926849625395708e-15 2.713737542496670319e-01 3.883894164857666474e+05
1.634770530659593642e+08 9.338960330458170945e-15 2.713336977476961120e-01 3.889960065648949821e+05
1.636338098489059210e+08 9.323102235306859758e-15 2.712937092685614449e-01 3.896002410682955524e+05
1.637905666318525076e+08 9.307351236695454408e-15 2.712537883528593485e-01 3.902021418311480666e+05
1.639473234147990644e+08 9.291706030481834264e-15 2.712139345467804441e-01 3.908017303698811447e+05
1.641040801977456212e+08 9.276165335324819266e-15 2.711741474020119558e-01 3.913990278885070002e+05
1.642608369806921780e+08 9.260727892166065015e-15 2.711344264756422318e-01 3.919940552848005318e+05
1.644175937636387348e+08 9.245392463726588077e-15 2.710947713300670414e-01 3.925868331563172396e+05
1.645743505465853214e+08 9.230157834017293568e-15 2.710551815328984815e-01 3.931773818062600913e+05
1.647311073295318782e+08 9.215022807862862890e-15 2.710156566568755476e-01 3.937657212492079125e+05
1.648878641124784350e+08 9.199986210438698687e-15 2.709761962797770374e-01 3.943518712167037884e+05
1.650446208954249918e+08 9.185046886820590979e-15 2.709367999843357855e-01 3.949358511627035914e+05
1.652013776783715785e+08 9.170203701546735274e-15 2.708974673581557302e-01 3.955176802688874304e+05
1.653581344613181353e+08 9.155455538191417937e-15 2.708581979936298123e-01 3.960973774498493294e+05
1.655148912442646921e+08 9.140801298950152661e-15 2.708189914878601501e-01 3.966749613581636222e+05
1.656716480272112489e+08 9.126239904235984055e-15 2.707798474425801571e-01 3.972504503893267247e+05
1.658284048101578355e+08 9.111770292286644379e-15 2.707407654640777706e-01 3.978238626865766710e+05
1.659851615931043923e+08 9.097391418781992294e-15 2.707017451631208438e-01 3.983952161456036265e+05
1.661419183760509491e+08 9.083102256471468564e-15 2.706627861548836500e-01 3.989645284191525425e+05
1.662986751589975059e+08 9.068901794811407789e-15 2.706238880588756612e-01 3.995318169215141679e+05
1.664554319419440627e+08 9.054789039611914290e-15 2.705850504988708272e-01 4.000970988329065149e+05
1.666121887248906493e+08 9.040763012692798843e-15 2.705462731028394630e-01 4.006603911037594662e+05
1.667689455078372061e+08 9.026822751548328574e-15 2.705075555028806367e-01 4.012217104589036899e+05
1.669257022907837629e+08 9.012967309020687455e-15 2.704688973351563330e-01 4.017810734016593779e+05
1.670824590737303495e+08 8.999195752981880764e-15 2.704302982398272825e-01 4.023384962178275455e+05
1.672392158566769063e+08 8.985507166023625972e-15 2.703917578609894568e-01 4.028939949795950670e+05
1.673959726396234632e+08 8.971900645155077026e-15 2.703532758466125063e-01 4.034475855493527488e+05
1.675527294225700200e+08 8.958375301508208466e-15 2.703148518484789764e-01 4.039992835834253347e+05
1.677094862055165768e+08 8.944930260050666895e-15 2.702764855221250206e-01 4.045491045357146650e+05
1.678662429884631634e+08 8.931564659305750609e-15 2.702381765267822811e-01 4.050970636612637318e+05
1.680229997714097202e+08 8.918277651079277546e-15 2.701999245253208781e-01 4.056431760197440744e+05
1.681797565543562770e+08 8.905068400193287937e-15 2.701617291841937329e-01 4.061874564788638381e+05
1.683365133373028338e+08 8.891936084226299226e-15 2.701235901733814448e-01 4.067299197176992311e+05
1.684932701202494204e+08 8.878879893259957086e-15 2.700855071663390561e-01 4.072705802299533971e+05
1.686500269031959772e+08 8.865899029631793785e-15 2.700474798399432608e-01 4.078094523271464859e+05
1.688067836861425340e+08 8.852992707694038699e-15 2.700095078744411126e-01 4.083465501417352934e+05
1.689635404690890908e+08 8.840160153578253770e-15 2.699715909533990654e-01 4.088818876301642740e+05
1.691202972520356774e+08 8.827400604965651926e-15 2.699337287636537908e-01 4.094154785758512444e+05
1.692770540349822342e+08 8.814713310862907537e-15 2.698959209952636051e-01 4.099473365921097575e+05
1.694338108179287910e+08 8.802097531383288541e-15 2.698581673414604531e-01 4.104774751250088448e+05
1.695905676008753479e+08 8.789552537533001353e-15 2.698204674986036111e-01 4.110059074561728630e+05
1.697473243838219047e+08 8.777077611002611311e-15 2.697828211661336129e-01 4.115326467055205139e+05
1.699040811667684913e+08 8.764672043963360365e-15 2.697452280465273966e-01 4.120577058339457726e+05
1.700608379497150481e+08 8.752335138868222671e-15 2.697076878452539517e-01 4.125810976459455560e+05
1.702175947326616049e+08 8.740066208257639700e-15 2.696702002707316304e-01 4.131028347921906970e+05
1.703743515156081915e+08 8.727864574569729776e-15 2.696327650342848492e-01 4.136229297720430186e+05
1.705311082985547483e+08 8.715729569954953089e-15 2.695953818501033439e-01 4.141413949360207771e+05
1.706878650815013051e+08 8.703660536094970306e-15 2.695580504352003137e-01 4.146582424882133491e+05
1.708446218644478619e+08 8.691656824025664773e-15 2.695207705093732309e-01 4.151734844886480714e+05
1.710013786473944187e+08 8.679717793964243146e-15 2.694835417951638168e-01 4.156871328556061490e+05
1.711581354303410053e+08 8.667842815140239292e-15 2.694463640178196839e-01 4.161991993678922299e+05
1.713148922132875621e+08 8.656031265630328392e-15 2.694092369052561442e-01 4.167096956670591608e+05
1.714716489962341189e+08 8.644282532196896031e-15 2.693721601880192940e-01 4.172186332595867570e+05
1.716284057791806757e+08 8.632596010130185541e-15 2.693351335992490436e-01 4.177260235190175008e+05
1.717851625621272326e+08 8.620971103093996820e-15 2.692981568746434795e-01 4.182318776880500372e+05
1.719419193450738192e+08 8.609407222974821408e-15 2.692612297524234477e-01 4.187362068805890740e+05
1.720986761280203760e+08 8.597903789734336547e-15 2.692243519732980817e-01 4.192390220837559900e+05
1.722554329109669328e+08 8.586460231265086232e-15 2.691875232804304963e-01 4.197403341598600964e+05
1.724121896939135194e+08 8.575075983249382393e-15 2.691507434194047033e-01 4.202401538483316544e+05
1.725689464768600762e+08 8.563750489021270018e-15 2.691140121381924155e-01 4.207384917676157202e+05
1.727257032598066330e+08 8.552483199431575134e-15 2.690773291871211836e-01 4.212353584170275717e+05
1.728824600427531898e+08 8.541273572715769033e-15 2.690406943188425326e-01 4.217307641785755986e+05
1.730392168256997466e+08 8.530121074364702366e-15 2.690041072883008200e-01 4.222247193187494413e+05
1.731959736086463332e+08 8.519025176998191759e-15 2.689675678527025382e-01 4.227172339902695385e+05
1.733527303915928900e+08 8.507985360241305919e-15 2.689310757714866162e-01 4.232083182338041952e+05
1.735094871745394468e+08 8.497001110603237613e-15 2.688946308062946100e-01 4.236979819796562078e+05
1.736662439574860036e+08 8.486071921358717366e-15 2.688582327209417255e-01 4.241862350494186394e+05
1.738230007404325604e+08 8.475197292432058798e-15 2.688218812813883418e-01 4.246730871575943893e+05
1.739797575233791471e+08 8.464376730283594206e-15 2.687855762557118666e-01 4.251585479131864267e+05
1.741365143063257039e+08 8.453609747798460953e-15 2.687493174140793695e-01 4.256426268212610157e+05
1.742932710892722607e+08 8.442895864177722891e-15 2.687131045287203812e-01 4.261253332844809629e+05
1.744500278722188473e+08 8.432234604831777891e-15 2.686769373739001932e-01 4.266066766046088887e+05
1.746067846551654041e+08 8.421625501276013637e-15 2.686408157258937113e-01 4.270866659839814529e+05
1.747635414381119609e+08 8.411068091028580717e-15 2.686047393629598101e-01 4.275653105269580847e+05
1.749202982210585177e+08 8.400561917510216760e-15 2.685687080653159087e-01 4.280426192413452663e+05
1.750770550040050745e+08 8.390106529946198904e-15 2.685327216151130458e-01 4.285186010397917125e+05
1.752338117869516611e+08 8.379701483270323657e-15 2.684967797964114000e-01 4.289932647411564831e+05
1.753905685698982179e+08 8.369346338030787896e-15 2.684608823951563639e-01 4.294666190718547441e+05
1.755473253528447747e+08 8.359040660297953674e-15 2.684250291991546189e-01 4.299386726671803626e+05
1.757040821357913613e+08 8.348784021573996825e-15 2.683892199980510429e-01 4.304094340726039954e+05
1.758608389187379181e+08 8.338575998704431482e-15 2.683534545833055063e-01 4.308789117450440535e+05
1.760175957016844749e+08 8.328416173791401638e-15 2.683177327481708341e-01 4.313471140541164204e+05
1.761743524846310318e+08 8.318304134108572525e-15 2.682820542876699355e-01 4.318140492833663011e+05
1.763311092675775886e+08 8.308239472017820587e-15 2.682464189985745984e-01 4.322797256314761471e+05
1.764878660505241752e+08 8.298221784887605314e-15 2.682108266793836737e-01 4.327441512134474469e+05
1.766446228334707320e+08 8.288250675012929832e-15 2.681752771303019811e-01 4.332073340617636568e+05
1.768013796164172888e+08 8.278325749536814536e-15 2.681397701532196587e-01 4.336692821275375900e+05
1.769581363993638456e+08 8.268446620373279022e-15 2.681043055516914020e-01 4.341300032816370949e+05
1.771148931823104024e+08 8.258612904132005870e-15 2.680688831309167575e-01 4.345895053157855873e+05
1.772716499652569890e+08 8.248824222044365999e-15 2.680335026977198054e-01 4.350477959436448873e+05
1.774284067482035458e+08 8.239080199890819802e-15 2.679981640605301196e-01 4.355048828018854256e+05
1.775851635311501026e+08 8.229380467929735071e-15 2.679628670293630610e-01 4.359607734512353782e+05
1.777419203140966892e+08 8.219724660827678510e-15 2.679276114158014588e-01 4.364154753775077988e+05
1.778986770970432460e+08 8.210112417590993099e-15 2.678923970329763482e-01 4.368689959926101728e+05
1.780554338799898028e+08 8.200543381498656564e-15 2.678572236955492070e-01 4.373213426355416887e+05
1.782121906629363596e+08 8.191017200036338915e-15 2.678220912196935255e-01 4.377725225733743282e+05
1.783689474458829165e+08 8.181533524831857848e-15 2.677869994230772099e-01 4.382225430022115470e+05
1.785257042288295031e+08 8.172092011591864770e-15 2.677519481248451516e-01 4.386714110481294338e+05
1.786824610117760599e+08 8.162692320039586316e-15 2.677169371456017966e-01 4.391191337681091391e+05
1.788392177947226167e+08 8.153334113853752315e-15 2.676819663073943256e-01 4.395657181509532384e+05
1.789959745776692033e+08 8.144017060608743340e-15 2.676470354336958346e-01 4.400111711181820137e+05
1.791527313606157601e+08 8.134740831715896296e-15 2.676121443493890695e-01 4.404554995249127969e+05
1.793094881435623169e+08 8.125505102365788202e-15 2.675772928807499396e-01 4.408987101607303484e+05
1.794662449265088737e+08 8.116309551471528139e-15 2.675424808554316969e-01 4.413408097505464102e+05
1.796230017094554305e+08 8.107153861613262461e-15 2.675077081024494485e-01 4.417818049554365571e+05
1.797797584924020171e+08 8.098037718983686592e-15 2.674729744521641139e-01 4.422217023734620889e+05
1.799365152753485739e+08 8.088960813334445087e-15 2.674382797362676034e-01 4.426605085404861020e+05
1.800932720582951307e+08 8.079922837923500408e-15 2.674036237877676081e-01 4.430982299309764639e+05
1.802500288412416875e+08 8.070923489463546156e-15 2.673690064409728895e-01 4.435348729587906273e+05
1.804067856241882443e+08 8.061962468071387440e-15 2.673344275314784024e-01 4.439704439779453096e+05
