   5000
  2.7555075e+07  1.0093866e+04  5.7181381e-13  1.113202  27360.00  8.3144598e+07
      5.67105120      5.84938772      0.12005357
      5.67674005      5.89212189      0.11905792
      5.68242890      5.93447895      0.11808618
      5.68811776      5.97647185      0.11713345
      5.69380661      6.01846475      0.11619882
      5.69949546      6.06028124      0.11528184
      5.70518432      6.10172125      0.11437822
      5.71087317      6.14316126      0.11348681
      5.71656202      6.18465596      0.11260736
      5.72225088      6.22651843      0.11173789
      5.72793973      6.26838091      0.11087726
      5.73362859      6.31024338      0.11002532
      5.73931744      6.35379006      0.10918107
      5.74500629      6.39744467      0.10834338
      5.75069515      6.44109927      0.10751216
      5.75638400      6.48567882      0.10668673
      5.76207285      6.53056648      0.10586640
      5.76776171      6.57545413      0.10505113
      5.77345056      6.62083269      0.10424087
      5.77913941      6.66659620      0.10343787
      5.78482827      6.71235972      0.10264216
      5.79051712      6.75870381      0.10185361
      5.79620597      6.80603294      0.10107322
      5.80189483      6.85336206      0.10030123
      5.80758368      6.90067765      0.09953749
      5.81327253      6.94793204      0.09878275
      5.81896139      6.99518643      0.09803739
      5.82465024      7.04244083      0.09730123
      5.83033909      7.08975681      0.09657481
      5.83602795      7.13707332      0.09585910
      5.84171680      7.18438983      0.09515389
      5.84740565      7.23138762      0.09445888
      5.85309451      7.27830666      0.09377373
      5.85878336      7.32522571      0.09309826
      5.86447221      7.37208384      0.09243221
      5.87016107      7.41890339      0.09177531
      5.87584992      7.46572295      0.09112737
      5.88153877      7.51259377      0.09048823
      5.88722763      7.55953465      0.08985749
      5.89291648      7.60647553      0.08923491
      5.89860533      7.65346846      0.08862034
      5.90429419      7.70063283      0.08801297
      5.90998304      7.74779719      0.08741255
      5.91567189      7.79495631      0.08681895
      5.92136075      7.84199935      0.08623127
      5.92704960      7.88904239      0.08564907
      5.93273846      7.93608543      0.08507225
      5.93842731      7.98384452      0.08450003
      5.94411616      8.03172642      0.08393165
      5.94980502      8.07960832      0.08336708
      5.95549387      8.12854196      0.08280611
      5.96118272      8.17800791      0.08224821
      5.96687158      8.22747386      0.08169336
      5.97256043      8.27794307      0.08114161
      5.97824928      8.32952424      0.08059421
      5.98393814      8.38110542      0.08005120
      5.98962699      8.43289961      0.07951250
      5.99531584      8.48522913      0.07897794
      6.00100470      8.53755865      0.07844777
      6.00669355      8.58978194      0.07792193
      6.01238240      8.64099331      0.07739959
      6.01807126      8.69220467      0.07688096
      6.02376011      8.74341604      0.07636597
      6.02944896      8.79606175      0.07585390
      6.03513782      8.84885741      0.07534433
      6.04082667      8.90165307      0.07483727
      6.04651552      8.95681826      0.07433224
      6.05220438      9.01292471      0.07382784
      6.05789323      9.06903115      0.07332410
      6.06358208      9.12651990      0.07282106
      6.06927094      9.18525406      0.07231971
      6.07495979      9.24398822      0.07182015
      6.08064864      9.30334193      0.07132239
      6.08633750      9.36391784      0.07082946
      6.09202635      9.42449375      0.07034194
      6.09771520      9.48506332      0.06985974
      6.10340406      9.54559603      0.06938458
      6.10909291      9.60612875      0.06891740
      6.11478177      9.66666146      0.06845801
      6.12047062      9.72435949      0.06800712
      6.12615947      9.78193044      0.06756562
      6.13184833      9.83950139      0.06713331
      6.13753718      9.89518118      0.06671011
      6.14322603      9.95028764      0.06629601
      6.14891489     10.00539410      0.06589083
      6.15460374     10.05952796      0.06549440
      6.16029259     10.11295088      0.06510515
      6.16598145     10.16637381      0.06472289
      6.17167030     10.21954361      0.06434747
      6.17735915     10.27231428      0.06397792
      6.18304801     10.32508495      0.06361384
      6.18873686     10.37778783      0.06325515
      6.19442571     10.43021683      0.06290076
      6.20011457     10.48264584      0.06255015
      6.20580342     10.53507213      0.06220326
      6.21149227     10.58719054      0.06185962
      6.21718113     10.63930895      0.06151885
      6.22286998     10.69142736      0.06118088
      6.22855883     10.74466519      0.06084527
      6.23424769     10.79815024      0.06051137
      6.23993654     10.85163528      0.06017916
      6.24562539     10.90578505      0.05984850
      6.25131425     10.96032613      0.05951888
      6.25700310     11.01486721      0.05919032
      6.26269195     11.07036450      0.05886278
      6.26838081     11.12707977      0.05853656
      6.27406966     11.18379504      0.05821176
      6.27975851     11.24081332      0.05788836
      6.28544737     11.29873992      0.05756628
      6.29113622     11.35666652      0.05724563
      6.29682507     11.41462695      0.05692639
      6.30251393     11.47311263      0.05660865
      6.30820278     11.53159830      0.05629278
      6.31389164     11.59008398      0.05597873
      6.31958049     11.64954340      0.05566639
      6.32526934     11.70914723      0.05535584
      6.33095820     11.76875107      0.05504707
      6.33664705     11.82915890      0.05473992
      6.34233590     11.88994300      0.05443426
      6.34802476     11.95072711      0.05413007
      6.35371361     12.01219825      0.05382739
      6.35940246     12.07438005      0.05352694
      6.36509132     12.13656184      0.05322876
      6.37078017     12.19917498      0.05293281
      6.37646902     12.26278553      0.05263965
      6.38215788     12.32639608      0.05234938
      6.38784673     12.38985323      0.05206197
      6.39353558     12.45209715      0.05177753
      6.39922444     12.51434107      0.05149622
      6.40491329     12.57658499      0.05121800
      6.41060214     12.63788327      0.05094301
      6.41629100     12.69910221      0.05067159
      6.42197985     12.76032116      0.05040366
      6.42766870     12.82181328      0.05013934
      6.43335756     12.88340494      0.04987856
      6.43904641     12.94499660      0.04962125
      6.44473526     13.00640264      0.04936742
      6.45042412     13.06765265      0.04911695
      6.45611297     13.12890265      0.04886978
      6.46180182     13.18941673      0.04862586
      6.46749068     13.24858572      0.04838537
      6.47317953     13.30775472      0.04814830
      6.47886838     13.36674544      0.04791459
      6.48455724     13.42482734      0.04768411
      6.49024609     13.48290924      0.04745676
      6.49593494     13.54099114      0.04723249
      6.50162380     13.59846779      0.04701093
      6.50731265     13.65592849      0.04679156
      6.51300151     13.71338919      0.04657436
      6.51869036     13.77094738      0.04635940
      6.52437921     13.82853233      0.04614662
      6.53006807     13.88611727      0.04593599
      6.53575692     13.94420121      0.04572755
      6.54144577     14.00262477      0.04552131
      6.54713463     14.06104833      0.04531723
      6.55282348     14.11885492      0.04511529
      6.55851233     14.17575655      0.04491577
      6.56420119     14.23265818      0.04471862
      6.56989004     14.28931830      0.04452382
      6.57557889     14.34510044      0.04433163
      6.58126775     14.40088258      0.04414213
      6.58695660     14.45663407      0.04395528
      6.59264545     14.51123727      0.04377093
      6.59833431     14.56584046      0.04358886
      6.60402316     14.62044366      0.04340903
      6.60971201     14.67431951      0.04323142
      6.61540087     14.72805303      0.04305588
      6.62108972     14.78178655      0.04288237
      6.62677857     14.83531921      0.04271083
      6.63246743     14.88874213      0.04254093
      6.63815628     14.94216506      0.04237264
      6.64384513     14.99528987      0.04220595
      6.64953399     15.04806054      0.04204085
      6.65522284     15.10083120      0.04187730
      6.66091169     15.15370153      0.04171527
      6.66660055     15.20684492      0.04155471
      6.67228940     15.25998830      0.04139560
      6.67797825     15.31306166      0.04123790
      6.68366711     15.36530431      0.04108158
      6.68935596     15.41754696      0.04092655
      6.69504481     15.46978961      0.04077280
      6.70073367     15.52194951      0.04062035
      6.70642252     15.57409898      0.04046926
      6.71211138     15.62624845      0.04031952
      6.71780023     15.67824606      0.04017111
      6.72348908     15.73017812      0.04002386
      6.72917794     15.78211017      0.03987776
      6.73486679     15.83394740      0.03973281
      6.74055564     15.88569309      0.03958899
      6.74624450     15.93743879      0.03944631
      6.75193335     15.98913492      0.03930474
      6.75762220     16.04072531      0.03916421
      6.76331106     16.09231570      0.03902469
      6.76899991     16.14388196      0.03888618
      6.77468876     16.19528600      0.03874872
      6.78037762     16.24669003      0.03861231
      6.78606647     16.29809407      0.03847695
      6.79175532     16.34970244      0.03834260
      6.79744418     16.40132389      0.03820922
      6.80313303     16.45294534      0.03807681
      6.80882188     16.50410079      0.03794532
      6.81451074     16.55510104      0.03781469
      6.82019959     16.60610130      0.03768491
      6.82588844     16.65717119      0.03755598
      6.83157730     16.70829569      0.03742795
      6.83726615     16.75942018      0.03730082
      6.84295500     16.81065987      0.03717458
      6.84864386     16.86209497      0.03704908
      6.85433271     16.91353006      0.03692429
      6.86002156     16.96492575      0.03680021
      6.86571042     17.01614343      0.03667670
      6.87139927     17.06736110      0.03655374
      6.87708812     17.11857878      0.03643133
      6.88277698     17.17013523      0.03630941
      6.88846583     17.22169457      0.03618797
      6.89415469     17.27325390      0.03606700
      6.89984354     17.32563518      0.03594641
      6.90553239     17.37821949      0.03582603
      6.91122125     17.43080380      0.03570587
      6.91691010     17.48382550      0.03558596
      6.92259895     17.53712418      0.03546651
      6.92828781     17.59042287      0.03534749
      6.93397666     17.64432537      0.03522893
      6.93966551     17.69905281      0.03511115
      6.94535437     17.75378024      0.03499418
      6.95104322     17.80823271      0.03487801
      6.95673207     17.86177988      0.03476280
      6.96242093     17.91532704      0.03464859
      6.96810978     17.96881097      0.03453537
      6.97379863     18.02089832      0.03442328
      6.97948749     18.07298567      0.03431246
      6.98517634     18.12507302      0.03420289
      6.99086519     18.17652402      0.03409452
      6.99655405     18.22786593      0.03398721
      7.00224290     18.27920785      0.03388094
      7.00793175     18.33017853      0.03377571
      7.01362061     18.38096136      0.03367138
      7.01930946     18.43174420      0.03356792
      7.02499831     18.48252646      0.03346535
      7.03068717     18.53330809      0.03336356
      7.03637602     18.58408972      0.03326255
      7.04206487     18.63469487      0.03316230
      7.04775373     18.68485651      0.03306272
      7.05344258     18.73501815      0.03296376
      7.05913143     18.78516504      0.03286542
      7.06482029     18.83517139      0.03276769
      7.07050914     18.88517773      0.03267056
      7.07619799     18.93518407      0.03257402
      7.08188685     18.98549972      0.03247801
      7.08757570     19.03584772      0.03238242
      7.09326456     19.08619572      0.03228726
      7.09895341     19.13661041      0.03219246
      7.10464226     19.18705159      0.03209791
      7.11033112     19.23749277      0.03200362
      7.11601997     19.28824437      0.03190955
      7.12170882     19.33927569      0.03181560
      7.12739768     19.39030700      0.03172179
      7.13308653     19.44172489      0.03162811
      7.13877538     19.49390542      0.03153465
      7.14446424     19.54608595      0.03144142
      7.15015309     19.59846244      0.03134843
      7.15584194     19.65197854      0.03125585
      7.16153080     19.70549464      0.03116376
      7.16721965     19.75901075      0.03107217
      7.17290850     19.81181341      0.03098118
      7.17859736     19.86458408      0.03089094
      7.18428621     19.91735475      0.03080144
      7.18997506     19.96888594      0.03071276
      7.19566392     20.02004150      0.03062508
      7.20135277     20.07119705      0.03053839
      7.20704162     20.12170658      0.03045270
      7.21273048     20.17174398      0.03036792
      7.21841933     20.22178138      0.03028406
      7.22410818     20.27144508      0.03020110
      7.22979704     20.32051962      0.03011897
      7.23548589     20.36959417      0.03003762
      7.24117474     20.41861324      0.02995704
      7.24686360     20.46740824      0.02987717
      7.25255245     20.51620325      0.02979793
      7.25824130     20.56499141      0.02971933
      7.26393016     20.61300877      0.02964134
      7.26961901     20.66102614      0.02956391
      7.27530786     20.70904351      0.02948703
      7.28099672     20.75698642      0.02941071
      7.28668557     20.80491290      0.02933492
      7.29237443     20.85283937      0.02925966
      7.29806328     20.90051023      0.02918493
      7.30375213     20.94803065      0.02911062
      7.30944099     20.99555107      0.02903673
      7.31512984     21.04297687      0.02896326
      7.32081869     21.09028214      0.02889018
      7.32650755     21.13758740      0.02881750
      7.33219640     21.18492318      0.02874521
      7.33788525     21.23235043      0.02867328
      7.34357411     21.27977767      0.02860172
      7.34926296     21.32721069      0.02853051
      7.35495181     21.37473337      0.02845963
      7.36064067     21.42225606      0.02838905
      7.36632952     21.46977875      0.02831879
      7.37201837     21.51716421      0.02824882
      7.37770723     21.56452934      0.02817911
      7.38339608     21.61189446      0.02810966
      7.38908493     21.65936692      0.02804049
      7.39477379     21.70688960      0.02797158
      7.40046264     21.75441229      0.02790293
      7.40615149     21.80217816      0.02783455
      7.41184035     21.85019553      0.02776638
      7.41752920     21.89821290      0.02769842
      7.42321805     21.94624971      0.02763068
      7.42890691     21.99433148      0.02756314
      7.43459576     22.04241326      0.02749582
      7.44028461     22.09053315      0.02742870
      7.44597347     22.13895428      0.02736183
      7.45166232     22.18737542      0.02729523
      7.45735117     22.23579655      0.02722890
      7.46304003     22.28436310      0.02716286
      7.46872888     22.33294184      0.02709715
      7.47441773     22.38152059      0.02703175
      7.48010659     22.42996104      0.02696667
      7.48579544     22.47835112      0.02690197
      7.49148430     22.52674119      0.02683763
      7.49717315     22.57486254      0.02677366
      7.50286200     22.62275795      0.02671008
      7.50855086     22.67065336      0.02664688
      7.51423971     22.71844910      0.02658407
      7.51992856     22.76606270      0.02652167
      7.52561742     22.81367630      0.02645969
      7.53130627     22.86126481      0.02639812
      7.53699512     22.90872537      0.02633692
      7.54268398     22.95618594      0.02627607
      7.54837283     23.00364650      0.02621557
      7.55406168     23.05052986      0.02615541
      7.55975054     23.09739804      0.02609559
      7.56543939     23.14426622      0.02603612
      7.57112824     23.19123364      0.02597699
      7.57681710     23.23822829      0.02591820
      7.58250595     23.28522295      0.02585976
      7.58819480     23.33203145      0.02580165
      7.59388366     23.37871327      0.02574381
      7.59957251     23.42539510      0.02568625
      7.60526136     23.47196451      0.02562895
      7.61095022     23.51836902      0.02557196
      7.61663907     23.56477352      0.02551526
      7.62232792     23.61121106      0.02545885
      7.62801678     23.65776865      0.02540272
      7.63370563     23.70432624      0.02534684
      7.63939448     23.75087741      0.02529122
      7.64508334     23.79718874      0.02523585
      7.65077219     23.84350006      0.02518072
      7.65646104     23.88981139      0.02512581
      7.66214990     23.93617282      0.02507113
      7.66783875     23.98254406      0.02501667
      7.67352761     24.02891529      0.02496245
      7.67921646     24.07528796      0.02490845
      7.68490531     24.12166140      0.02485466
      7.69059417     24.16803485      0.02480107
      7.69628302     24.21446408      0.02474768
      7.70197187     24.26095955      0.02469448
      7.70766073     24.30745502      0.02464148
      7.71334958     24.35395880      0.02458867
      7.71903843     24.40048533      0.02453602
      7.72472729     24.44701186      0.02448354
      7.73041614     24.49354822      0.02443123
      7.73610499     24.54020121      0.02437909
      7.74179385     24.58685420      0.02432714
      7.74748270     24.63350719      0.02427539
      7.75317155     24.68048922      0.02422380
      7.75886041     24.72751270      0.02417238
      7.76454926     24.77453618      0.02412112
      7.77023811     24.82136598      0.02407003
      7.77592697     24.86811215      0.02401913
      7.78161582     24.91485832      0.02396844
      7.78730467     24.96180882      0.02391795
      7.79299353     25.00895653      0.02386770
      7.79868238     25.05610424      0.02381767
      7.80437123     25.10310399      0.02376789
      7.81006009     25.14978804      0.02371830
      7.81574894     25.19647209      0.02366891
      7.82143779     25.24313574      0.02361971
      7.82712665     25.28966227      0.02357073
      7.83281550     25.33618880      0.02352198
      7.83850435     25.38271533      0.02347348
      7.84419321     25.42947747      0.02342519
      7.84988206     25.47625471      0.02337709
      7.85557091     25.52303194      0.02332918
      7.86125977     25.56959779      0.02328143
      7.86694862     25.61609326      0.02323379
      7.87263748     25.66258873      0.02318626
      7.87832633     25.70918990      0.02313883
      7.88401518     25.75587395      0.02309154
      7.88970404     25.80255800      0.02304438
      7.89539289     25.84958685      0.02299734
      7.90108174     25.89720045      0.02295042
      7.90677060     25.94481405      0.02290360
      7.91245945     25.99241680      0.02285690
      7.91814830     26.03997055      0.02281029
      7.92383716     26.08752430      0.02276378
      7.92952601     26.13507804      0.02271738
      7.93521486     26.18266034      0.02267113
      7.94090372     26.23024288      0.02262509
      7.94659257     26.27782542      0.02257926
      7.95228142     26.32558413      0.02253362
      7.95797028     26.37338636      0.02248815
      7.96365913     26.42118860      0.02244286
      7.96934798     26.46859005      0.02239774
      7.97503684     26.51573776      0.02235278
      7.98072569     26.56288547      0.02230797
      7.98641454     26.61020477      0.02226333
      7.99210340     26.65775852      0.02221885
      7.99779225     26.70531227      0.02217454
      8.00348110     26.75291615      0.02213040
      8.00916996     26.80068504      0.02208639
      8.01485881     26.84845394      0.02204251
      8.02054766     26.89622428      0.02199874
      8.02623652     26.94402651      0.02195510
      8.03192537     26.99182874      0.02191158
      8.03761422     27.03963097      0.02186821
      8.04330308     27.08748429      0.02182495
      8.04899193     27.13534636      0.02178182
      8.05468078     27.18320843      0.02173881
      8.06036964     27.23119576      0.02169593
      8.06605849     27.27924648      0.02165316
      8.07174735     27.32729720      0.02161050
      8.07743620     27.37550891      0.02156796
      8.08312505     27.42389899      0.02152550
      8.08881391     27.47228906      0.02148312
      8.09450276     27.52071516      0.02144081
      8.10019161     27.56923179      0.02139857
      8.10588047     27.61774842      0.02135639
      8.11156932     27.66632686      0.02131428
      8.11725817     27.71549341      0.02127222
      8.12294703     27.76465996      0.02123025
      8.12863588     27.81382652      0.02118835
      8.13432473     27.86344514      0.02114650
      8.14001359     27.91311101      0.02110468
      8.14570244     27.96277688      0.02106291
      8.15139129     28.01252998      0.02102116
      8.15708015     28.06231771      0.02097945
      8.16276900     28.11210545      0.02093778
      8.16845785     28.16231801      0.02089613
      8.17414671     28.21291328      0.02085448
      8.17983556     28.26350856      0.02081282
      8.18552441     28.31431358      0.02077115
      8.19121327     28.36553248      0.02072941
      8.19690212     28.41675138      0.02068759
      8.20259097     28.46817506      0.02064571
      8.20827983     28.52078917      0.02060365
      8.21396868     28.57340329      0.02056139
      8.21965753     28.62601740      0.02051893
      8.22534639     28.67988243      0.02047622
      8.23103524     28.73380359      0.02043323
      8.23672409     28.78772476      0.02038996
      8.24241295     28.84412301      0.02034636
      8.24810180     28.90127175      0.02030239
      8.25379065     28.95842049      0.02025807
      8.25947951     29.01695258      0.02021341
      8.26516836     29.07649571      0.02016856
      8.27085722     29.13603884      0.02012350
      8.27654607     29.19678650      0.02007826
      8.28223492     29.25943270      0.02003296
      8.28792378     29.32207890      0.01998764
      8.29361263     29.38441134      0.01994231
      8.29930148     29.44547644      0.01989712
      8.30499034     29.50654154      0.01985213
      8.31067919     29.56760689      0.01980735
      8.31636804     29.62870014      0.01976291
      8.32205690     29.68979339      0.01971895
      8.32774575     29.75088663      0.01967545
      8.33343460     29.81043025      0.01963243
      8.33912346     29.86963171      0.01958984
      8.34481231     29.92883318      0.01954769
      8.35050116     29.98668366      0.01950598
      8.35619002     30.04373923      0.01946472
      8.36187887     30.10079479      0.01942393
      8.36756772     30.15735973      0.01938358
      8.37325658     30.21329984      0.01934360
      8.37894543     30.26923994      0.01930397
      8.38463428     30.32501615      0.01926468
      8.39032314     30.38030134      0.01922564
      8.39601199     30.43558654      0.01918680
      8.40170084     30.49087942      0.01914817
      8.40738970     30.54629149      0.01910976
      8.41307855     30.60170356      0.01907156
      8.41876740     30.65711564      0.01903357
      8.42445626     30.71298528      0.01899581
      8.43014511     30.76892272      0.01895830
      8.43583396     30.82486016      0.01892104
      8.44152282     30.87993187      0.01888404
      8.44721167     30.93459849      0.01884732
      8.45290053     30.98926512      0.01881088
      8.45858938     31.04309059      0.01877472
      8.46427823     31.09604635      0.01873889
      8.46996709     31.14900211      0.01870339
      8.47565594     31.20175232      0.01866821
      8.48134479     31.25402728      0.01863333
      8.48703365     31.30630223      0.01859874
      8.49272250     31.35851061      0.01856441
      8.49841135     31.41019295      0.01853032
      8.50410021     31.46187529      0.01849642
      8.50978906     31.51355763      0.01846270
      8.51547791     31.56486970      0.01842914
      8.52116677     31.61615072      0.01839573
      8.52685562     31.66743173      0.01836246
      8.53254447     31.71887033      0.01832930
      8.53823333     31.77036632      0.01829620
      8.54392218     31.82186230      0.01826315
      8.54961103     31.87349463      0.01823016
      8.55529989     31.92524156      0.01819719
      8.56098874     31.97698848      0.01816426
      8.56667759     32.02918500      0.01813135
      8.57236645     32.08220288      0.01809852
      8.57805530     32.13522077      0.01806578
      8.58374415     32.18827472      0.01803311
      8.58943301     32.24151256      0.01800054
      8.59512186     32.29475039      0.01796808
      8.60081071     32.34798822      0.01793571
      8.60649957     32.40019456      0.01790347
      8.61218842     32.45237385      0.01787140
      8.61787727     32.50455314      0.01783948
      8.62356613     32.55653744      0.01780773
      8.62925498     32.60846826      0.01777612
      8.63494383     32.66039907      0.01774467
      8.64063269     32.71222047      0.01771337
      8.64632154     32.76396740      0.01768219
      8.65201040     32.81571432      0.01765111
      8.65769925     32.86763653      0.01762014
      8.66338810     32.91981582      0.01758931
      8.66907696     32.97199510      0.01755861
      8.67476581     33.02414813      0.01752805
      8.68045466     33.07620566      0.01749765
      8.68614352     33.12826319      0.01746742
      8.69183237     33.18029633      0.01743736
      8.69752122     33.23141961      0.01740744
      8.70321008     33.28254289      0.01737764
      8.70889893     33.33366616      0.01734797
      8.71458778     33.38388223      0.01731843
      8.72027664     33.43392083      0.01728899
      8.72596549     33.48395942      0.01725967
      8.73165434     33.53490048      0.01723046
      8.73734320     33.58633435      0.01720134
      8.74303205     33.63776822      0.01717229
      8.74872090     33.68930259      0.01714333
      8.75440976     33.74095633      0.01711440
      8.76009861     33.79261008      0.01708550
      8.76578746     33.84420500      0.01705663
      8.77147632     33.89563887      0.01702781
      8.77716517     33.94707274      0.01699907
      8.78285402     33.99852371      0.01697040
      8.78854288     34.05017745      0.01694178
      8.79423173     34.10183119      0.01691321
      8.79992058     34.15348494      0.01688468
      8.80560944     34.20538477      0.01685616
      8.81129829     34.25731559      0.01682759
      8.81698714     34.30924640      0.01679898
      8.82267600     34.36185148      0.01677032
      8.82836485     34.41474765      0.01674162
      8.83405370     34.46764382      0.01671286
      8.83974256     34.52162930      0.01668407
      8.84543141     34.57666603      0.01665532
      8.85112027     34.63170275      0.01662660
      8.85680912     34.68686918      0.01659792
      8.86249797     34.74231232      0.01656934
      8.86818683     34.79775545      0.01654087
      8.87387568     34.85293662      0.01651252
      8.87956453     34.90635827      0.01648435
      8.88525339     34.95977992      0.01645640
      8.89094224     35.01320157      0.01642868
      8.89663109     35.06554549      0.01640120
      8.90231995     35.11782044      0.01637398
      8.90800880     35.17009540      0.01634702
      8.91369765     35.22162278      0.01632030
      8.91938651     35.27290135      0.01629374
      8.92507536     35.32417992      0.01626735
      8.93076421     35.37511164      0.01624112
      8.93645307     35.42577145      0.01621501
      8.94214192     35.47643125      0.01618900
      8.94783077     35.52726300      0.01616310
      8.95351963     35.57838627      0.01613719
      8.95920848     35.62950955      0.01611124
      8.96489733     35.68068957      0.01608526
      8.97058619     35.73212589      0.01605919
      8.97627504     35.78356221      0.01603300
      8.98196389     35.83499853      0.01600668
      8.98765275     35.88942009      0.01598022
      8.99334160     35.94386669      0.01595362
      8.99903045     35.99831329      0.01592686
      9.00471931     36.05443088      0.01589995
      9.01040816     36.11096114      0.01587292
      9.01609701     36.16749139      0.01584574
      9.02178587     36.22493295      0.01581845
      9.02747472     36.28295135      0.01579118
      9.03316357     36.34096974      0.01576394
      9.03885243     36.39896306      0.01573673
      9.04454128     36.45692210      0.01570963
      9.05023014     36.51488114      0.01568265
