        3855
  2.755510e+07  1.009390e+04  5.718140e-13  1.113200  27360.00  8.31445980e+07
       4.1851729      0.39762871       4.7106919
       4.1923554      0.40412429       4.5526707
       4.1995380      0.41070683       4.4014210
       4.2067205      0.41737718       4.2565947
       4.2139030      0.42413620       4.1178647
       4.2210856      0.43098473       3.9849227
       4.2282681      0.43792363       3.8574788
       4.2354506      0.44495377       3.7352595
       4.2426331      0.45207600       3.6180074
       4.2498157      0.45929119       3.5054794
       4.2569982      0.46660021       3.3974465
       4.2641807      0.47400394       3.2936923
       4.2713633      0.48150324       3.1940125
       4.2785458      0.48909901       3.0982143
       4.2857283      0.49679212       3.0061152
       4.2929108      0.50458346       2.9175428
       4.3000934      0.51247392       2.8323340
       4.3072759      0.52046438       2.7503345
       4.3144584      0.52855576       2.6713981
       4.3216410      0.53674893       2.5953864
       4.3288235      0.54504481       2.5221684
       4.3360060      0.55344429       2.4516196
       4.3431885      0.56194828       2.3836222
       4.3503711      0.57055769       2.3180644
       4.3575536      0.57927343       2.2548401
       4.3647361      0.58809642       2.1938485
       4.3719187      0.59702756       2.1349941
       4.3791012      0.60606779       2.0781858
       4.3862837      0.61521801       2.0233372
       4.3934662      0.62447915       1.9703663
       4.4006488      0.63385213       1.9191950
       4.4078313      0.64333789       1.8697488
       4.4150138      0.65293735       1.8219571
       4.4221964      0.66265144       1.7757524
       4.4293789      0.67248110       1.7310707
       4.4365614      0.68242726       1.6878508
       4.4437439      0.69249086       1.6460344
       4.4509265      0.70267283       1.6055660
       4.4581090      0.71297412       1.5663927
       4.4652915      0.72339566       1.5284639
       4.4724741      0.73393840       1.4917313
       4.4796566      0.74460329       1.4561490
       4.4868391      0.75539127       1.4216729
       4.4940216      0.76630328       1.3882612
       4.5012042      0.77734028       1.3558735
       4.5083867      0.78850322       1.3244717
       4.5155692      0.79979304       1.2940190
       4.5227518      0.81121070       1.2644804
       4.5299343      0.82275715       1.2358222
       4.5371168      0.83443334       1.2080125
       4.5442993      0.84624023       1.1810205
       4.5514819      0.85817877       1.1548167
       4.5586644      0.87024992       1.1293730
       4.5658469      0.88245463       1.1046624
       4.5730295      0.89479387       1.0806590
       4.5802120      0.90726858       1.0573380
       4.5873945      0.91987972       1.0346757
       4.5945770      0.93262826       1.0126493
       4.6017596      0.94551515      0.99123687
       4.6089421      0.95854134      0.97041743
       4.6161246      0.97170780      0.95017087
       4.6233071      0.98501548      0.93047784
       4.6304897      0.99846534      0.91131978
       4.6376722       1.0120583      0.89267886
       4.6448547       1.0257954      0.87453795
       4.6520373       1.0396776      0.85688059
       4.6592198       1.0537057      0.83969095
       4.6664023       1.0678808      0.82295382
       4.6735848       1.0822039      0.80665457
       4.6807674       1.0966758      0.79077914
       4.6879499       1.1112975      0.77531397
       4.6951324       1.1260700      0.76024606
       4.7023150       1.1409942      0.74556285
       4.7094975       1.1560711      0.73125228
       4.7166800       1.1713016      0.71730273
       4.7238625       1.1866867      0.70370299
       4.7310451       1.2022274      0.69044228
       4.7382276       1.2179245      0.67751021
       4.7454101       1.2337790      0.66489677
       4.7525927       1.2497918      0.65259230
       4.7597752       1.2659640      0.64058749
       4.7669577       1.2822963      0.62887336
       4.7741402       1.2987899      0.61744125
       4.7813228       1.3154455      0.60628281
       4.7885053       1.3322642      0.59538998
       4.7956878       1.3492469      0.58475498
       4.8028704       1.3663944      0.57437029
       4.8100529       1.3837078      0.56422867
       4.8172354       1.4011879      0.55432311
       4.8244179       1.4188357      0.54464685
       4.8316005       1.4366521      0.53519335
       4.8387830       1.4546380      0.52595630
       4.8459655       1.4727943      0.51692960
       4.8531481       1.4911219      0.50810735
       4.8603306       1.5096217      0.49948385
       4.8675131       1.5282947      0.49105358
       4.8746956       1.5471418      0.48281121
       4.8818782       1.5661638      0.47475159
       4.8890607       1.5853616      0.46686972
       4.8962432       1.6047361      0.45916077
       4.9034258       1.6242883      0.45162008
       4.9106083       1.6440190      0.44424311
       4.9177908       1.6639291      0.43702549
       4.9249733       1.6840194      0.42996298
       4.9321559       1.7042909      0.42305147
       4.9393384       1.7247444      0.41628699
       4.9465209       1.7453807      0.40966568
       4.9537035       1.7662008      0.40318381
       4.9608860       1.7872055      0.39683776
       4.9680685       1.8083957      0.39062402
       4.9752510       1.8297722      0.38453920
       4.9824336       1.8513358      0.37858000
       4.9896161       1.8730874      0.37274322
       4.9967986       1.8950279      0.36702577
       5.0039812       1.9171580      0.36142464
       5.0111637       1.9394786      0.35593692
       5.0183462       1.9619906      0.35055977
       5.0255287       1.9846946      0.34529045
       5.0327113       2.0075916      0.34012629
       5.0398938       2.0306824      0.33506472
       5.0470763       2.0539677      0.33010321
       5.0542589       2.0774484      0.32523933
       5.0614414       2.1011253      0.32047072
       5.0686239       2.1249991      0.31579508
       5.0758064       2.1490706      0.31121016
       5.0829890       2.1733406      0.30671381
       5.0901715       2.1978099      0.30230392
       5.0973540       2.2224792      0.29797843
       5.1045366       2.2473493      0.29373536
       5.1117191       2.2724210      0.28957276
       5.1189016       2.2976950      0.28548877
       5.1260841       2.3231720      0.28148156
       5.1332667       2.3488528      0.27754933
       5.1404492       2.3747382      0.27369038
       5.1476317       2.4008287      0.26990300
       5.1548143       2.4271252      0.26618557
       5.1619968       2.4536284      0.26253650
       5.1691793       2.4803390      0.25895424
       5.1763618       2.5072576      0.25543728
       5.1835444       2.5343850      0.25198415
       5.1907269       2.5617218      0.24859343
       5.1979094       2.5892688      0.24526373
       5.2050920       2.6170265      0.24199369
       5.2122745       2.6449957      0.23878201
       5.2194570       2.6731771      0.23562738
       5.2266395       2.7015712      0.23252858
       5.2338221       2.7301788      0.22948438
       5.2410046       2.7590004      0.22649359
       5.2481871       2.7880367      0.22355507
       5.2553697       2.8172883      0.22066768
       5.2625522       2.8467558      0.21783033
       5.2697347       2.8764399      0.21504196
       5.2769172       2.9063411      0.21230152
       5.2840998       2.9364600      0.20960799
       5.2912823       2.9667973      0.20696039
       5.2984648       2.9973534      0.20435776
       5.3056474       3.0281290      0.20179915
       5.3128299       3.0591247      0.19928365
       5.3200124       3.0903409      0.19681036
       5.3271949       3.1217783      0.19437841
       5.3343775       3.1534373      0.19198695
       5.3415600       3.1853185      0.18963515
       5.3487425       3.2174225      0.18732220
       5.3559251       3.2497496      0.18504730
       5.3631076       3.2823006      0.18280970
       5.3702901       3.3150758      0.18060863
       5.3774726       3.3480757      0.17844337
       5.3846552       3.3813008      0.17631318
       5.3918377       3.4147516      0.17421739
       5.3990202       3.4484286      0.17215529
       5.4062028       3.4823322      0.17012623
       5.4133853       3.5164628      0.16812955
       5.4205678       3.5508209      0.16616462
       5.4277503       3.5854070      0.16423082
       5.4349329       3.6202214      0.16232753
       5.4421154       3.6552646      0.16045417
       5.4492979       3.6905370      0.15861015
       5.4564805       3.7260389      0.15679492
       5.4636630       3.7617708      0.15500791
       5.4708455       3.7977330      0.15324859
       5.4780280       3.8339259      0.15151644
       5.4852106       3.8703499      0.14981092
       5.4923931       3.9070053      0.14813154
       5.4995756       3.9438924      0.14647781
       5.5067582       3.9810116      0.14484925
       5.5139407       4.0183633      0.14324537
       5.5211232       4.0559476      0.14166573
       5.5283057       4.0937650      0.14010987
       5.5354883       4.1318157      0.13857735
       5.5426708       4.1701001      0.13706774
